biog_id	x姓名	성명	name	alt_name	alt_name2	姓貫	office	reference	vol	page	side	notes
E804566	韓忱	한침	Han Ch'im			淸州 韓		安東權氏成化譜	1	18	a	
E804570	韓惺	한성	Han Sŏng			淸州 韓		安東權氏成化譜	1	18	a	
E805552	韓惇	한돈	Han Ton			淸州 韓		安東權氏成化譜	1	18	a	
E901167	金期壽	김기수	Kim Kisu			彦陽 金	生員	安東權氏成化譜	1	18	a	
EB00959	韓發	한발	Han Pal			淸州 韓	司直	安東權氏成化譜	1	18	a	
EB01327	文酇	문찬	Mun Ch'an			密陽 文	 	安東權氏成化譜	1	18	a	
E101182	李克精	이극정	Yi Kŭkchŏng			慶州 李	大護軍	安東權氏成化譜	1	18	b	
E101184	李永文	이영문	Yi Yŏngmun			慶州 李	司直	安東權氏成化譜	1	18	b	
E101186	洪有矩	홍유구	Hong Yugu			南陽 洪	護軍	安東權氏成化譜	1	18	b	
E101187	洪碩輔	홍석보	Hong Sŏkpo			南陽 洪	監察	安東權氏成化譜	1	18	b	
E101188	洪碩弼	홍석필	Hong Sŏkp'il			南陽 洪	判官	安東權氏成化譜	1	18	b	
E101193	李延孫	이연손	Yi Yŏnson			慶州 李	司直	安東權氏成化譜	1	18	b	
E101194	李振文	이진문	Yi Chinmun			慶州 李	司正	安東權氏成化譜	1	18	b	
E101195	李碩孫	이석손	Yi Sŏkson			慶州 李	護軍	安東權氏成化譜	1	18	b	
E101202	李石柱	이석주	Yi Sŏkchu				護軍	安東權氏成化譜	1	18	b	
E101205	李石梁	이석량	Yi Sŏngnyang	李石樑			司直	安東權氏成化譜	1	18	b	
E101209	李石根	이석근	Yi Sŏkkŭn			慶州 李	萬戶	安東權氏成化譜	1	18	b	
E101214	權引	권인	Kwŏn In			安東 權	僉知	安東權氏成化譜	1	18	b	
E101216	金克恭	김극공	Kim Kŭkkong				司直	安東權氏成化譜	1	18	b	
E102093	鄭純彦	정순언	Chŏng Sunŏn			河東 鄭	生員	安東權氏成化譜	1	18	b	
E103839	朴秀林	박수림	Pak Surim			高靈 朴	縣監	安東權氏成化譜	1	18	b	
E103841	李宜修	이의수	Yi Ŭisu			德水 李		安東權氏成化譜	1	18	b	
E103845	朴始孫	박시손	Pak Sison			高靈 朴		安東權氏成化譜	1	18	b	
E104543	李昌門	이창문	Yi Ch'angmun			德山 李		安東權氏成化譜	1	18	b	
E200805	鄭文彦	정문언	Chŏng Munŏn			河東 鄭		安東權氏成化譜	1	18	b	
E205117	朴聃孫	박담손	Pak Tamson			高靈 朴		安東權氏成化譜	1	18	b	
E205121	朴謙孫	박언손	Pak Ŏnson	朴彦孫		高靈 朴		安東權氏成化譜	1	18	b	
E205339	權佸	권괄	Kwŏn Kwal	權佑		安東 權		安東權氏成化譜	1	18	b	
E303553	鄭瑞生	정서생	Chŏng Sŏsaeng			河東 鄭		安東權氏成化譜	1	18	b	
E400254	柳惠剛	유혜강	Yu Hyegang			瑞寧 柳	左尹	安東權氏成化譜	1	18	b	
E400931	鄭凞	정희	Chŏng Hŭi	鄭雍		河東 鄭	執義	安東權氏成化譜	1	18	b	
E400933	鄭抱	정포	Chŏng P'o			河東 鄭	郡事	安東權氏成化譜	1	18	b	
E402050	洪希忠	홍희충	Hong Hŭich'ung			南陽 洪	典書	安東權氏成化譜	1	18	b	
E701478	李陸	이륙	Yi Ryuk			鐵城 李		安東權氏成化譜	1	18	b	
EB01572	洪孝生	홍효생	Hong Hyosaeng			南陽 洪	 	安東權氏成化譜	1	18	b	
EC00243	洪之澤	홍지택	Hong Chit'aek			南陽 洪	判官	安東權氏成化譜	1	18	b	
EC02235	李壽男	이수남	Yi Sunam			全義 李	全山君	安東權氏成化譜	1	18	b	
810f7cc6-ed89-4ec1-8a4a-283cff4bfbbf	辛莫聃					靈山 辛		安東權氏成化譜	1	19	a	
abab70ac-0580-4867-83d7-2edcd3c46cc8	朴治					順天 朴		安東權氏成化譜	1	19	a	
bc17260c-679e-47d9-b5c7-fd7fd98f7576	辛終聃					靈山 辛	生員	安東權氏成化譜	1	19	a	
E000691	李奉孫	이봉손	Yi Pongson			龍仁 李		安東權氏成化譜	1	19	a	
E103215	洪孝同	홍효성	Hong Hyosŏng	洪孝誠		南陽 洪	 	安東權氏成化譜	1	19	a	
E103857	朴從愚	박종우	Pak Chongu			雲峯 朴	雲城君	安東權氏成化譜	1	19	a	
E103859	朴安命	박안명	Pak Anmyŏng			順天 朴	副正	安東權氏成化譜	1	19	a	
E103860	朴允康	박윤강	Pak Yun'gang			順天 朴	引儀	安東權氏成化譜	1	19	a	
E103862	金守鈞	김수균	Kim Sugyun				僉知	安東權氏成化譜	1	19	a	
E103863	朴允恭	박윤공	Pak Yun'gong			順天 朴	 	安東權氏成化譜	1	19	a	
E200306	朝鮮 太宗	이방원	Yi Pangwŏn	李芳遠		全州 李		安東權氏成化譜	1	19	a	
E300272	李石堅	이석견	Yi Sŏkkyŏn			慶州 李		安東權氏成化譜	1	19	a	
E302895	慶由善	경유선	Kyŏng Yusŏn			淸州 慶	縣監	安東權氏成化譜	1	19	a	
E302898	辛敬祖	신경조	Sin Kyŏngjo			靈山 辛		安東權氏成化譜	1	19	a	
E302900	辛哲聃	신철담	Sin Ch'ŏldam			靈山 辛		安東權氏成化譜	1	19	a	
E302902	辛正聃	신정담	Sin Chŏngdam			靈山 辛		安東權氏成化譜	1	19	a	
E304483	平原大君	이임	Yi Im	李琳		全州 李		安東權氏成化譜	1	19	a	
E402250	權弘	권홍	Kwŏn Hong			安東 權	永嘉君	安東權氏成化譜	1	19	a	
E505934	朴允宗	박윤종	Pak Yunjong			順天 朴	 	安東權氏成化譜	1	19	a	
E804716	芮忠長	예충장	Ye Ch'ungjang			缶溪 芮		安東權氏成化譜	1	19	a	
E903044	洪顯廷	홍현정	Hong Hyŏnjŏng			南陽 洪	寺正	安東權氏成化譜	1	19	a	
EB01571	洪孝男	홍효남	Hong Hyonam			南陽 洪	 	安東權氏成化譜	1	19	a	
EC01370	尹華	윤화	Yun Hwa			海平 尹		安東權氏成化譜	1	19	a	
EC01734	愼義君	이인	Yi In	李仁		全州 李		安東權氏成化譜	1	19	a	
E101409	崔承政	최승정	Ch'oe Sŭngjŏng			全州 崔		安東權氏成化譜	1	19	b	
E103866	溫寧君	이정	Yi Chŏng	李程		全州 李		安東權氏成化譜	1	19	b	
E103877	曺紹老	조소로	Cho Soro					安東權氏成化譜	1	19	b	
E103878	權敏	권민	Kwŏn Min			安東 權	別坐	安東權氏成化譜	1	19	b	
E103880	金宗潤	김종윤	Kim Chongyun			安東 金	 	安東權氏成化譜	1	19	b	
E103882	金璘	김린	Kim Rin			安東 金	郡事	安東權氏成化譜	1	19	b	
E103891	金瑛	김영	Kim Yŏng			安東 金	司直	安東權氏成化譜	1	19	b	
E203193	李順慶	이순경	Yi Sun'gyŏng			慶州 李		安東權氏成化譜	1	19	b	
E304396	權然	권연	Kwŏn Yŏn			安東 權	判官	安東權氏成化譜	1	19	b	
E401228	金琛	김침	Kim Ch'im			安東 金	大護軍	安東權氏成化譜	1	19	b	
E401303	李種善	이종선	Yi Chongsŏn			韓山 李		安東權氏成化譜	1	19	b	
E402254	權壎	권훈	Kwŏn Hun			安東 權	司諫	安東權氏成化譜	1	19	b	
E701018	李誼	이의	Yi Ŭi			星州 李	監司	安東權氏成化譜	1	19	b	
E901530	權備	권비	Kwŏn Pi			安東 權	判官	安東權氏成化譜	1	19	b	
EA01831	權阡	권천	Kwŏn Ch'ŏn			安東 權	司勇	安東權氏成化譜	1	19	b	
E000403	權括	권발	Kwŏn Pal	權拔		安東 權	縣監	安東權氏成化譜	1	20	a	
E103895	權据	권국	Kwŏn Kuk			安東 權	縣監	安東權氏成化譜	1	20	a	
E103900	權擴	권확	Kwŏn Hwak			安東 權		安東權氏成化譜	1	20	a	
E103918	權揆	권규	Kwŏn Kyu			安東 權	監察	安東權氏成化譜	1	20	a	
E103938	李孟知	이맹화	Yi Maenghwa	李孟和			 	安東權氏成化譜	1	20	a	
E103941	權攢	권찬	Kwŏn Ch'an			安東 權	玄福君	安東權氏成化譜	1	20	a	
E103942	權烋	권휴	Kwŏn Hyu			安東 權	 	安東權氏成化譜	1	20	a	
E103943	權推	권추	Kwŏn Ch'u			安東 權	進士	安東權氏成化譜	1	20	a	
E301154	權抱	권포	Kwŏn P'o			安東 權	奉事	安東權氏成化譜	1	20	a	
E301177	權烜	권훤	Kwŏn Hwŏn			安東 權	直長	安東權氏成化譜	1	20	a	
E402255	權增	권증	Kwŏn Chŭng			安東 權	主簿	安東權氏成化譜	1	20	a	
E402257	徐渙	서환	Sŏ Hwan			達城 徐	副令	安東權氏成化譜	1	20	a	
E402258	權堡	권보	Kwŏn Po			安東 權	獻納	安東權氏成化譜	1	20	a	
D400387	元序	원서	Wŏn Sŏ			原州 元	中書	安東權氏成化譜	1	20	b	
D400390	元庠	원상	Wŏn Sang			原州 元	判中樞	安東權氏成化譜	1	20	b	
E102707	李有若	이유약	Yi Yuyak			龍仁 李		安東權氏成化譜	1	20	b	
E202424	尹暉	윤휘	Yun Hwi			坡平 尹		安東權氏成化譜	1	20	b	
E304391	盧懷愼	노회신	No Hoesin			交河 盧		安東權氏成化譜	1	20	b	
E400389	金邁卿	김매경	Kim Maegyŏng			光州 金		安東權氏成化譜	1	20	b	
E400392	元昌命	원창명	Wŏn Ch'angmyŏng			原州 元	知敦寧	安東權氏成化譜	1	20	b	
E400396	金節	김절	Kim Chŏl			光州 金	縣監	安東權氏成化譜	1	20	b	
E400398	安望之	안망지	An Mangji			竹山 安		安東權氏成化譜	1	20	b	
E400400	朴賁	박분	Pak Pun			密陽 朴	大護軍	安東權氏成化譜	1	20	b	
E902820	朴震孫	박진손	Pak Chinson				 	安東權氏成化譜	1	20	b	
E902836	李義堅	이의견	Yi Ŭigyŏn			韓山 李		安東權氏成化譜	1	20	b	
E902845	金哲誠	김철성	Kim Ch'ŏlsŏng			光州 金	監察	安東權氏成化譜	1	20	b	
E902847	姜叔卿	강숙경	Kang Sukkyŏng			晋州 姜		安東權氏成化譜	1	20	b	
E902865	朴健	박건	Pak Kŏn	朴乾			大護軍	安東權氏成化譜	1	20	b	
E902869	沈九成	심구성	Sim Kusŏng				司勇	安東權氏成化譜	1	20	b	
E902875	李晃	이황	Yi Hwang				司正	安東權氏成化譜	1	20	b	
EA00765	曺璒	조등	Cho Tŭng			昌寧 曺	判官	安東權氏成化譜	1	20	b	
EA02335	元學	원학	Wŏn Hak			原州 元	司直	安東權氏成化譜	1	20	b	
D400404	陳光進	진광진	Chin Kwangjin				 	安東權氏成化譜	1	21	a	
E101135	南瞦	남희	Nam Hŭi			宜寧 南		安東權氏成化譜	1	21	a	
E101481	鄭鎭	정진	Chŏng Chin			延日 鄭	判書	安東權氏成化譜	1	21	a	
E103433	吳靖	오정	O Chŏng				中樞	安東權氏成化譜	1	21	a	
E103434	吳孝悌	오효제	O Hyoje				 	安東權氏成化譜	1	21	a	
E103436	崔順孫	최순손	Ch'oe Sunson				錄事	安東權氏成化譜	1	21	a	
E103438	朴撝謙	박	Pak				生員	安東權氏成化譜	1	21	a	
E103439	崔演	최연	Ch'oe Yŏn				 	安東權氏成化譜	1	21	a	
E103440	崔湛	최담	Ch'oe Tam				 	安東權氏成化譜	1	21	a	
E103442	李有康	이유강	Yi Yugang			全州 李	多慶正	安東權氏成化譜	1	21	a	
E103444	奇進德	기진덕	Ki Chindŏk				郡事	安東權氏成化譜	1	21	a	
E103446	李存中	이존중	Yi Chonjung				 	安東權氏成化譜	1	21	a	
E103448	金脩	김수	Kim Su			延安 金	中樞	安東權氏成化譜	1	21	a	
E103449	金元臣	김원신	Kim Wŏnsin			延安 金	執義	安東權氏成化譜	1	21	a	
E400402	閔孝直	민효직	Min Hyojik			驪興 閔	署令	安東權氏成化譜	1	21	a	
E400405	陳胡	진호	Chin Ho				 	安東權氏成化譜	1	21	a	
E400444	鄭洪	정홍	Chŏng Hong			延日 鄭	議政	安東權氏成化譜	1	21	a	
E401032	鄭惟碩	정유석	Chŏng Yusŏk			延日 鄭	 	安東權氏成化譜	1	21	a	
E401033	鄭孝孫	정효손	Chŏng Hyoson			延日 鄭	大護軍	安東權氏成化譜	1	21	a	
E401563	吳陞	오승	O Sŭng				判院事	安東權氏成化譜	1	21	a	
E501230	蛇山君	이호	Yi Ho	李灝		全州 李		安東權氏成化譜	1	21	a	
E503956	鄭忠良	정충량	Chŏng Ch'ungnyang			延日 鄭	 	安東權氏成化譜	1	21	a	
E901493	義昌君	이공	Yi Kong	李玒		全州 李		安東權氏成化譜	1	21	a	
E901496	辛禹鼎	신우정	Sin Ujŏng			靈山 辛		安東權氏成化譜	1	21	a	
EA01312	邊佑	변우	Pyŏn U			原州 邊	署令	安東權氏成化譜	1	21	a	
EB01387	鄭臣碩	정신석	Chŏng Sinsŏk			延日 鄭	正郞	安東權氏成化譜	1	21	a	
EC00149	李昌東	이창동	Yi Ch'angdong			全義 李		安東權氏成化譜	1	21	a	
E102590	鄭孝順	정효순	Chŏng Hyosun			延日 鄭	郡事	安東權氏成化譜	1	21	b	
E204465	辛順聃	신순담	Sin Sundam			靈山 辛		安東權氏成化譜	1	21	b	
E205443	權錙					安東 權		安東權氏成化譜	1	21	b	
E205444	權銖					安東 權		安東權氏成化譜	1	21	b	
E205985	鄭錫禧	정석희	Chŏng Sŏkhŭi			延日 鄭	府使	安東權氏成化譜	1	21	b	
E300511	李封	이봉	Yi Pong			韓山 李		安東權氏成化譜	1	21	b	
E503983	金堣	김우	Kim U			安東 金	主簿	安東權氏成化譜	1	21	b	
E504045	李焯	이작	Yi Chak			星州 李		安東權氏成化譜	1	21	b	
E504057	李爀	이혁	Yi Hyŏk			星州 李		安東權氏成化譜	1	21	b	
E506157	盧益達	노익달	No Iktal				 	安東權氏成化譜	1	21	b	
E506158	李乾	이건	Yi Kŏn			星州 李	 	安東權氏成化譜	1	21	b	
E902968	鄭錫祚	정석조	Chŏng Sŏkcho			延日 鄭		安東權氏成化譜	1	21	b	
E902973	鄭錫禮	정석례	Chŏng Sŏngnye			延日 鄭	護軍	安東權氏成化譜	1	21	b	
E902976	鄭錫祉	정석지	Chŏng Sŏkchi			延日 鄭	司直	安東權氏成化譜	1	21	b	
E902978	金三老	김삼로	Kim Samno			安東 金	縣監	安東權氏成化譜	1	21	b	
E902981	鄭元錫	정원석	Chŏng Wŏnsŏk			延日 鄭	 	安東權氏成化譜	1	21	b	
E902982	鄭坤	정곤	Chŏng Kon			延日 鄭	 	安東權氏成化譜	1	21	b	
E902986	李承尊	이승존	Yi Sŭngjon				 	安東權氏成化譜	1	21	b	
E902987	鄭元善	정원선	Chŏng Wŏnsŏn			延日 鄭	 	安東權氏成化譜	1	21	b	
E902990	李坤					星州 李		安東權氏成化譜	1	21	b	
E902998	李永蕃	이영번	Yi Yŏngbŏn			星州 李	司直	安東權氏成化譜	1	21	b	
E903001	李混	이혼	Yi Hon			星州 李	 	安東權氏成化譜	1	21	b	
E903002	李永蓁	이영진	Yi Yŏngjin			星州 李	縣監	安東權氏成化譜	1	21	b	
EA01828	李永蕤	이영유	Yi Yŏngyu			星州 李	司禦	安東權氏成化譜	1	21	b	
EC01824	李孝全	이효전	Yi Hyojŏn			全州 李	杞溪令	安東權氏成化譜	1	21	b	
E000337	沈瀚	심한	Sim Han			靑松 沈		安東權氏成化譜	1	22	a	
E200973	德源君	이서	Yi Sŏ	李曙		全州 李		安東權氏成化譜	1	22	a	
E203819	沈安智	심안지	Sim Anji	沈知		靑松 沈		安東權氏成化譜	1	22	a	
E303762	李永蕡	이영분	Yi Yŏngbun			星州 李	都事	安東權氏成化譜	1	22	a	
E504106	李敭	이양	Yi Yang			星州 李		安東權氏成化譜	1	22	a	
E506160	李浩	이호	Yi Ho				 	安東權氏成化譜	1	22	a	
E901671	崔漠禎	최한정	Ch'oe Hanjŏng	崔漢禎		和順 崔		安東權氏成化譜	1	22	a	
E903006	金若欽	김약흠	Kim Yakhŭm			彦陽 金	郡守	安東權氏成化譜	1	22	a	
E903013	李元孝	이원효	Yi Wŏnhyo			全義 李		安東權氏成化譜	1	22	a	
E903018	安好問	안호문	An Homun			順興 安	府丞	安東權氏成化譜	1	22	a	
E903024	金從直	김종직	Kim Chongjik			慶州 金	錄事	安東權氏成化譜	1	22	a	
E903026	盧好愼	노호신	No Hosin			交河 盧	監正	安東權氏成化譜	1	22	a	
E903028	昌原君	이성	Yi Sŏng	李晟		全州 李		安東權氏成化譜	1	22	a	
E903029	金楣	김미	Kim Mi			慶州 金	翰林	安東權氏成化譜	1	22	a	
E903033	李樟	이장	Yi Chang				參議	安東權氏成化譜	1	22	a	
E903034	李繼貞	이계정	Yi Kyejŏng				護軍	安東權氏成化譜	1	22	a	
E903036	李翊	이익	Yi Ik			慶州 李	參議	安東權氏成化譜	1	22	a	
EA00318	李永㱓	이영령	Yi Yŏngnyŏng			慶州 李	錄事	安東權氏成化譜	1	22	a	
EA03107	李允靖	이윤정	Yi Yunjŏng			慶州 李	 	安東權氏成化譜	1	22	a	
EA04213	安廻石	안회석	An Hoesŏk			順興 安	奉事	安東權氏成化譜	1	22	a	
E101489	趙遵	조준	Cho Chun			楊州 趙		安東權氏成化譜	1	22	b	
E101494	李季童	이계동	Yi Kyedong					安東權氏成化譜	1	22	b	
E302257	趙元壽	조원수	Cho Wŏnsu			白川 趙	僉知	安東權氏成化譜	1	22	b	
E501458	趙孟傑	조맹걸	Cho Maenggŏl			白川 趙	 	安東權氏成化譜	1	22	b	
E901543	趙權	조권	Cho Kwŏn			白川 趙	護軍	安東權氏成化譜	1	22	b	
E901928	成忠達	성충달	Sŏng Ch'ungdal			昌寧 成		安東權氏成化譜	1	22	b	
E903040	趙瑞老	조서로	Cho Sŏro			白川 趙		安東權氏成化譜	1	22	b	
E903042	姜之澣	강지한	Kang Chihan				護軍	安東權氏成化譜	1	22	b	
E903046	李仁錫	이인석	Yi Insŏk			全義 李	佐郞	安東權氏成化譜	1	22	b	
E903050	趙元福	조원복	Cho Wŏnbok			白川 趙	郡事	安東權氏成化譜	1	22	b	
E903061	李茵	이인	Yi In			河濱 李	節度使	安東權氏成化譜	1	22	b	
E903062	趙元禧	조원희	Cho Wŏnhŭi			白川 趙	知承文院事	安東權氏成化譜	1	22	b	
E903065	柳自漢	유자한	Yu Chahan			晋州 柳	校理	安東權氏成化譜	1	22	b	
E903067	趙植	조식	Cho Sik			白川 趙	 	安東權氏成化譜	1	22	b	
E903068	趙元祉	조원지	Cho Wŏnji			白川 趙	司宰正	安東權氏成化譜	1	22	b	
E903071	李榮	이영	Yi Yŏng			星州 李	司果	安東權氏成化譜	1	22	b	
E903074	淸風君	이원	Yi Wŏn	李源		全州 李		安東權氏成化譜	1	22	b	
EA03117	趙枰	조평	Cho P'yŏng			白川 趙	佐郞	安東權氏成化譜	1	22	b	
EA03993	李承靖	이승정	Yi Sŭngjŏng			慶州 李	生員	安東權氏成化譜	1	22	b	
EC01517	魚世恭	어세공	Ŏ Segong			咸從 魚		安東權氏成化譜	1	22	b	
EC01654	趙元立	조원립	Cho Wŏllip			白川 趙	僉知	安東權氏成化譜	1	22	b	
E200266	鄭溥	정부	Chŏng Pu			延日 鄭	掌苑	安東權氏成化譜	1	23	a	
E201004	壽春君	이현	Yi Hyŏn	李玹		全州 李		安東權氏成化譜	1	23	a	
E202578	鄭溱	정진	Chŏng Chin	鄭湊		延日 鄭		安東權氏成化譜	1	23	a	
E203635	申泂	신형	Sin Hyŏng			高靈 申		安東權氏成化譜	1	23	a	
E203724	趙元祐	조원우	Cho Wŏnu			白川 趙	郡事	安東權氏成化譜	1	23	a	
E204083	鄭自洋	정자양	Chŏng Chayang			延日 鄭	中樞	安東權氏成化譜	1	23	a	
E205183	鄭洙	정수	Chŏng Su			延日 鄭		安東權氏成化譜	1	23	a	
E205414	權聃	권담	Kwŏn Tam			安東 權		安東權氏成化譜	1	23	a	
E206129	申渙	신환	Sin Hwan			高靈 申	牧使	安東權氏成化譜	1	23	a	
E300632	李汶	이문	Yi Mun			全州 李	黃山令	安東權氏成化譜	1	23	a	
E302680	鄭澥	정해	Chŏng Hae			延日 鄭		安東權氏成化譜	1	23	a	
E303612	申沚	신지	Sin Chi			高靈 申		安東權氏成化譜	1	23	a	
E501406	崔儼	최엄	Ch'oe Ŏm			全州 崔		安東權氏成化譜	1	23	a	
E502866	鄭淮	정회	Chŏng Hoe			延日 鄭		安東權氏成化譜	1	23	a	
E504278	李崑	이곤	Yi Kon				司果	安東權氏成化譜	1	23	a	
E504281	趙文瓊	조문경	Cho Mun'gyŏng			漢陽 趙		安東權氏成化譜	1	23	a	
E504289	趙文琡	조문숙	Cho Munsuk			漢陽 趙	翰林	安東權氏成化譜	1	23	a	
E504294	趙文琳	조문림	Cho Mullim			漢陽 趙	 	安東權氏成化譜	1	23	a	
E901632	鄭自濟	정자제	Chŏng Chaje			延日 鄭	中樞	安東權氏成化譜	1	23	a	
E901771	鄭涵	정함	Chŏng Ham			延日 鄭	判官	安東權氏成化譜	1	23	a	
E903075	鄭淵	정연	Chŏng Yŏn			延日 鄭	判書	安東權氏成化譜	1	23	a	
E903078	申仲舟	신중주	Sin Chungju			高靈 申	郡事	安東權氏成化譜	1	23	a	
E903080	趙嶔	조금	Cho Kŭm			漢陽 趙	郡事	安東權氏成化譜	1	23	a	
E903084	崔楣	최미	Ch'oe Mi				 	安東權氏成化譜	1	23	a	
E903085	申海	신해	Sin Hae			高靈 申	司正	安東權氏成化譜	1	23	a	
E903087	鄭自源	정자원	Chŏng Chawŏn			延日 鄭	僉使	安東權氏成化譜	1	23	a	
E903092	鄭渾	정혼	Chŏng Hon			延日 鄭	縣監	安東權氏成化譜	1	23	a	
E903094	安平大君	이용	Yi Yong	李瑢		全州 李		安東權氏成化譜	1	23	a	
E903095	宜春君	이우직	Yi Ujik	李友直		全州 李	宜春君	安東權氏成化譜	1	23	a	
EA01969	申澮	신회	Sin Hoe			高靈 申	判官	安東權氏成化譜	1	23	a	
00cd1f3f-9bb4-4772-b6ab-f316fa7b01ee	趙愉					淳昌 趙	監察	安東權氏成化譜	1	23	b	
0b217f0e-fa99-4098-9d06-b7b46614b769	趙恢					淳昌 趙	生員	安東權氏成化譜	1	23	b	
510ecad0-b724-4474-8537-9623f38278ef	趙怡					淳昌 趙	郡守	安東權氏成化譜	1	23	b	
E000343	鄭洵	정순	Chŏng Sun			延日 鄭		安東權氏成化譜	1	23	b	
E101967	鄭自淑	정자숙	Chŏng Chasuk			延日 鄭	縣監	安東權氏成化譜	1	23	b	
E103516	崔允中	최윤중	Ch'oe Yunjung			全州 崔		安東權氏成化譜	1	23	b	
E301217	金國楨	김국정	Kim Kukchŏng			善山 金		安東權氏成化譜	1	23	b	
E400834	趙頊	조욱	Cho Uk			淳昌 趙	牧使	安東權氏成化譜	1	23	b	
E400844	閔恭	민공	Min Kong			驪興 閔	敦寧	安東權氏成化譜	1	23	b	
E402215	尹抵	윤저	Yun Chŏ			漆原 尹	漆城君	安東權氏成化譜	1	23	b	
E402217	趙璥	조경	Cho Kyŏng			淳昌 趙	牧使	安東權氏成化譜	1	23	b	
E402219	柳頴	유의	Yu Ŭi			文化 柳	提學	安東權氏成化譜	1	23	b	
E501495	鄭泌	정필	Chŏng P'il			延日 鄭		安東權氏成化譜	1	23	b	
E701563	李薰	이훈	Yi Hun			全州 李	高林令	安東權氏成化譜	1	23	b	
E903101	鄭湄	정미	Chŏng Mi			延日 鄭	 	安東權氏成化譜	1	23	b	
EA03646	柳伯昌	유백창	Yu Paekch'ang			文化 柳	司直	安東權氏成化譜	1	23	b	
EB00629	柳條	유조	Yu Cho			文化 柳	上護軍	安東權氏成化譜	1	23	b	
